cache_key,model,source,window_text,embedding_json,created_at,embedding_success,embedding_error
1640e00b62f542d1a9e2fe8aca251c4cb6d1cd5497dab359c1a85320d020e640,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,fat i shouldwomen left her loss of futting an at bon rolm oder the forbut,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20851441405707477,0.0,0.0,0.20851441405707477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20851441405707477,0.6255432421712244,0.0,0.0,0.0,0.20851441405707477,0.0,0.0,0.0,0.0,0.20851441405707477,0.0,0.0,0.0,0.41702882811414954,0.20851441405707477,0.20851441405707477,0.0,0.0,0.0,0.20851441405707477,0.0,0.0,0.0,0.20851441405707477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20851441405707477,0.0,0.0]",2026-06-12T14:37:11.515447+00:00,1,
a276627e69b4985ffbe06035bbe67a8c1992b18d42b70c0776b593b8fde8a1fa,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,loss of futting an at bon rolm oder the forbut bayerne fermeted do ohat is,"[0.0,0.0,0.0,0.0,0.22941573387056174,0.0,0.0,0.22941573387056174,0.0,0.0,0.22941573387056174,0.0,0.0,0.0,0.22941573387056174,0.0,0.0,0.0,0.0,0.0,0.22941573387056174,0.4588314677411235,0.0,0.0,0.0,0.22941573387056174,0.0,0.0,0.0,0.0,0.22941573387056174,0.0,0.0,0.0,0.0,0.4588314677411235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22941573387056174,0.22941573387056174,0.22941573387056174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22941573387056174,0.0,0.0]",2026-06-12T14:37:11.515459+00:00,1,
25c9acab7cd4693cfceaf13a99d81ae464755cb2292263965dcc06687cfeb898,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,bon rolm oder the forbut bayerne fermeted do ohat is am a mecan o you,"[0.0,0.0,0.0,0.0,0.24253562503633297,0.0,0.0,0.24253562503633297,0.0,0.0,0.0,0.0,0.0,0.0,0.24253562503633297,0.0,0.0,0.0,0.0,0.24253562503633297,0.24253562503633297,0.24253562503633297,0.0,0.0,0.0,0.0,0.0,0.0,0.24253562503633297,0.0,0.24253562503633297,0.0,0.0,0.24253562503633297,0.0,0.48507125007266594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24253562503633297,0.24253562503633297,0.0,0.0,0.0,0.24253562503633297,0.24253562503633297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",2026-06-12T14:37:11.515471+00:00,1,
9175d8c43d44e8058d4fa953e06c8dab02bc6ff23f11539deda95daca6f8b139,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,bayerne fermeted do ohat is am a mecan o you a bit more eaoh to,"[0.0,0.0,0.0,0.0,0.22941573387056174,0.0,0.0,0.0,0.0,0.0,0.22941573387056174,0.0,0.0,0.0,0.22941573387056174,0.0,0.22941573387056174,0.0,0.0,0.22941573387056174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22941573387056174,0.4588314677411235,0.0,0.0,0.0,0.0,0.22941573387056174,0.0,0.22941573387056174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22941573387056174,0.22941573387056174,0.0,0.0,0.0,0.4588314677411235,0.22941573387056174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",2026-06-12T14:37:11.515485+00:00,1,
f66278949895cd426742825330dd67bad2a86439c97871158b8ccdf6bb267cdb,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,am a mecan o you a bit more eaoh to tho mori tharan and that's,"[0.0,0.21320071635561041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21320071635561041,0.0,0.0,0.0,0.0,0.42640143271122083,0.21320071635561041,0.0,0.0,0.21320071635561041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21320071635561041,0.42640143271122083,0.0,0.0,0.0,0.0,0.21320071635561041,0.0,0.0,0.21320071635561041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21320071635561041,0.0,0.21320071635561041,0.0,0.0,0.42640143271122083,0.21320071635561041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",2026-06-12T14:37:11.515502+00:00,1,
c180336b1c1499ef88162b74472f63f95e33e02408f2f89ef1319a364ce5c8ca,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,a bit more eaoh to tho mori tharan and that's allwha isout i's that in,"[0.0,0.19245008972987526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19245008972987526,0.0,0.0,0.0,0.0,0.5773502691896257,0.19245008972987526,0.19245008972987526,0.0,0.0,0.0,0.19245008972987526,0.0,0.0,0.0,0.0,0.0,0.3849001794597505,0.19245008972987526,0.0,0.0,0.0,0.0,0.19245008972987526,0.0,0.0,0.19245008972987526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19245008972987526,0.0,0.3849001794597505,0.0,0.0,0.19245008972987526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",2026-06-12T14:37:11.515514+00:00,1,
f4158d54fd88e7fd5bd17cfc9ca7199357ab3f2119e777887ef07bd3b9bbc698,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,tho mori tharan and that's allwha isout i's that in yo a,"[0.0,0.21320071635561041,0.0,0.21320071635561041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6396021490668313,0.0,0.21320071635561041,0.0,0.0,0.0,0.21320071635561041,0.0,0.0,0.0,0.0,0.0,0.21320071635561041,0.0,0.0,0.0,0.0,0.0,0.21320071635561041,0.0,0.0,0.21320071635561041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21320071635561041,0.0,0.42640143271122083,0.0,0.0,0.21320071635561041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",2026-06-12T14:37:11.515525+00:00,1,
24db680e506ab1513b98da65d39aa58d02fe6dd2638a840f7297c551effab91c,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,wat you see have me in that pictur onlysil thewaterfell off an bet we off,"[0.0,0.20851441405707477,0.0,0.0,0.0,0.0,0.0,0.0,0.41702882811414954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20851441405707477,0.0,0.0,0.0,0.0,0.0,0.0,0.20851441405707477,0.20851441405707477,0.0,0.0,0.20851441405707477,0.0,0.0,0.0,0.41702882811414954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41702882811414954,0.0,0.0,0.0,0.41702882811414954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20851441405707477,0.0,0.0,0.20851441405707477]",2026-06-12T14:37:11.515536+00:00,1,
0bd6da112bc900f663cb747cee92926a393641213e6fe3c29db9fc95aa3a6096,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,in that pictur onlysil thewaterfell off an bet we off the sinklittle boy fell off,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2]",2026-06-12T14:37:11.515545+00:00,1,
40e628ef69a2073272ef9dda42e0e1507b276959be2a3990adf09b5f4c7a6166,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,off an bet we off the sinklittle boy fell off histe on tat hall lether,"[0.18569533817705186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18569533817705186,0.0,0.0,0.0,0.0,0.0,0.18569533817705186,0.18569533817705186,0.0,0.0,0.0,0.0,0.3713906763541037,0.0,0.0,0.0,0.18569533817705186,0.18569533817705186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7427813527082074,0.0,0.0,0.0,0.18569533817705186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18569533817705186,0.0,0.0,0.0,0.0,0.18569533817705186,0.0,0.0,0.0]",2026-06-12T14:37:11.515560+00:00,1,
09d6313c782210126d66acbe2bbc447f351d0e414455b2626befe6c5adafc4c2,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,the sinklittle boy fell off histe on tat hall lether tik tho alllaughing at him,"[0.41702882811414954,0.20851441405707477,0.0,0.0,0.41702882811414954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20851441405707477,0.0,0.0,0.0,0.0,0.0,0.20851441405707477,0.0,0.0,0.0,0.0,0.0,0.41702882811414954,0.0,0.0,0.0,0.20851441405707477,0.20851441405707477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41702882811414954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20851441405707477,0.0,0.0,0.0,0.0,0.0,0.20851441405707477,0.0,0.0]",2026-06-12T14:37:11.515571+00:00,1,
0124f09d7f285711550e4133df67b1002722c41d44c6ec81fb7f4b3ccb442347,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,histe on tat hall lether tik tho alllaughing at him watlit themalysping our la all,"[0.4364357804719848,0.4364357804719848,0.0,0.0,0.4364357804719848,0.0,0.0,0.0,0.0,0.0,0.0,0.2182178902359924,0.0,0.0,0.0,0.0,0.0,0.0,0.2182178902359924,0.0,0.0,0.0,0.0,0.0,0.2182178902359924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2182178902359924,0.2182178902359924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2182178902359924,0.0,0.2182178902359924,0.0,0.0,0.0,0.0,0.0,0.2182178902359924,0.2182178902359924,0.0]",2026-06-12T14:37:11.515585+00:00,1,
22691ccd13edcaefa7ff6a2fcc8926f72ef2c628f191d30acd40317c519ded39,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,tik tho alllaughing at him watlit themalysping our la all non oe also see hav,"[0.2182178902359924,0.4364357804719848,0.0,0.2182178902359924,0.4364357804719848,0.0,0.0,0.0,0.0,0.0,0.0,0.2182178902359924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2182178902359924,0.0,0.0,0.2182178902359924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2182178902359924,0.2182178902359924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2182178902359924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4364357804719848,0.2182178902359924,0.0]",2026-06-12T14:37:11.515597+00:00,1,
9212e4c4e28689c314a1349607fc86bdf9a648ded021b96fdf634789630a3cd6,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,watlit themalysping our la all non oe also see hav me y bu onos concierlin,"[0.0,0.2581988897471611,0.0,0.2581988897471611,0.0,0.0,0.0,0.0,0.2581988897471611,0.0,0.0,0.2581988897471611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2581988897471611,0.2581988897471611,0.0,0.2581988897471611,0.0,0.2581988897471611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2581988897471611,0.2581988897471611,0.2581988897471611,0.2581988897471611,0.0,0.0,0.0,0.0,0.0,0.0,0.2581988897471611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2581988897471611,0.2581988897471611,0.0]",2026-06-12T14:37:11.515609+00:00,1,
222fd21e22eafd525eccd11c2833bd79a189e8420ac677841d80e249251d13c0,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,non oe also see hav me y bu onos concierlin get that lar spired all,"[0.0,0.0,0.0,0.2581988897471611,0.0,0.0,0.0,0.0,0.2581988897471611,0.0,0.0,0.2581988897471611,0.0,0.2581988897471611,0.0,0.0,0.0,0.0,0.0,0.2581988897471611,0.0,0.2581988897471611,0.2581988897471611,0.0,0.2581988897471611,0.0,0.2581988897471611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2581988897471611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2581988897471611,0.0,0.2581988897471611,0.2581988897471611,0.2581988897471611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2581988897471611,0.0,0.0]",2026-06-12T14:37:11.515621+00:00,1,
0c725417f3643912900d66218adecde67b0c0258eaa94ca0e62dfcf620517b9c,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,me y bu onos concierlin get that lar spired all over foara wik terrilyany other,"[0.0,0.22941573387056174,0.0,0.0,0.0,0.0,0.0,0.0,0.22941573387056174,0.0,0.0,0.4588314677411235,0.0,0.22941573387056174,0.0,0.0,0.0,0.0,0.0,0.22941573387056174,0.0,0.0,0.4588314677411235,0.0,0.22941573387056174,0.0,0.22941573387056174,0.22941573387056174,0.0,0.0,0.0,0.0,0.0,0.0,0.22941573387056174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22941573387056174,0.22941573387056174,0.22941573387056174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",2026-06-12T14:37:11.515633+00:00,1,
d6ed2c3531dd9ada5b0f38d9111a46469e400e343f40f3b2d1f211c34d56f6f6,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,get that lar spired all over foara wik terrilyany other action e well tis itle,"[0.0,0.24253562503633297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24253562503633297,0.0,0.48507125007266594,0.0,0.24253562503633297,0.0,0.0,0.0,0.0,0.0,0.24253562503633297,0.0,0.0,0.24253562503633297,0.0,0.24253562503633297,0.0,0.0,0.24253562503633297,0.0,0.0,0.0,0.0,0.0,0.0,0.24253562503633297,0.0,0.0,0.24253562503633297,0.0,0.24253562503633297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24253562503633297,0.0,0.0,0.0,0.24253562503633297,0.0,0.0,0.0,0.24253562503633297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",2026-06-12T14:37:11.515645+00:00,1,
2e456a291101231a409d48031d86a9353b4ba19b847e2a479d38a38daa4c577b,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,over foara wik terrilyany other action e well tis itle girl it tis loie brother,"[0.0,0.24253562503633297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48507125007266594,0.0,0.24253562503633297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24253562503633297,0.0,0.24253562503633297,0.0,0.0,0.24253562503633297,0.0,0.0,0.0,0.0,0.24253562503633297,0.0,0.0,0.0,0.24253562503633297,0.24253562503633297,0.0,0.24253562503633297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24253562503633297,0.0,0.0,0.24253562503633297,0.24253562503633297,0.0,0.0,0.0,0.0,0.0,0.0,0.24253562503633297,0.0]",2026-06-12T14:37:11.515657+00:00,1,
f01e53e9fffbe8da079e9bb8fb3efb56a0ee3537c9599721876cea88ca417a50,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,cant you tell me everything you see going on in a pictures bor a weer,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2182178902359924,0.2182178902359924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2182178902359924,0.0,0.0,0.0,0.0,0.0,0.0,0.2182178902359924,0.2182178902359924,0.0,0.0,0.4364357804719848,0.2182178902359924,0.0,0.0,0.0,0.0,0.0,0.0,0.2182178902359924,0.0,0.0,0.0,0.0,0.0,0.0,0.2182178902359924,0.0,0.0,0.0,0.0,0.0,0.0,0.4364357804719848,0.0,0.0,0.0,0.0,0.4364357804719848,0.0,0.2182178902359924,0.0,0.0,0.0,0.0,0.0,0.0]",2026-06-12T14:37:11.515668+00:00,1,
b64e9335447451271521f72e38dfc6dc061b4bc6fdc729cf948c6e66a1564c30,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,you see going on in a pictures bor a weer stand on a chair i,"[0.0,0.0,0.0,0.0,0.0,0.0,0.19245008972987526,0.19245008972987526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19245008972987526,0.0,0.19245008972987526,0.0,0.19245008972987526,0.0,0.0,0.19245008972987526,0.0,0.0,0.0,0.19245008972987526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19245008972987526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.19245008972987526,0.0,0.0,0.0,0.0,0.0,0.0]",2026-06-12T14:37:11.515679+00:00,1,
2e777441d6e714b611ead4f181d6aa0862b7090ecf39d3ba0fe1f43bd0c09418,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,a pictures bor a weer stand on a chair i foun oover e grol down,"[0.0,0.0,0.0,0.0,0.0,0.0,0.2182178902359924,0.2182178902359924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2182178902359924,0.0,0.2182178902359924,0.0,0.2182178902359924,0.0,0.2182178902359924,0.0,0.0,0.0,0.2182178902359924,0.0,0.0,0.0,0.0,0.0,0.0,0.2182178902359924,0.0,0.0,0.2182178902359924,0.2182178902359924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6546536707079772,0.0,0.0,0.0,0.0,0.2182178902359924,0.0,0.2182178902359924,0.0,0.0,0.0,0.0,0.0,0.0]",2026-06-12T14:37:11.515691+00:00,1,
b37542a7443aeb1d30cdc3e6d2f877915449b585a07de49ac130c7448b396d1a,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,stand on a chair i foun oover e grol down below a voya haper is,"[0.0,0.0,0.0,0.0,0.0,0.0,0.22941573387056174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22941573387056174,0.0,0.22941573387056174,0.0,0.22941573387056174,0.0,0.22941573387056174,0.0,0.0,0.0,0.22941573387056174,0.0,0.0,0.22941573387056174,0.0,0.0,0.0,0.0,0.0,0.0,0.22941573387056174,0.4588314677411235,0.0,0.0,0.0,0.0,0.22941573387056174,0.0,0.0,0.22941573387056174,0.0,0.4588314677411235,0.0,0.0,0.0,0.0,0.22941573387056174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",2026-06-12T14:37:11.515702+00:00,1,
abfe18728555be27e760233d7abd76ac3dc6dccb015b349fa461752e80025371,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,foun oover e grol down below a voya haper is i has a cook a,"[0.0,0.0,0.0,0.0,0.20851441405707477,0.0,0.0,0.0,0.0,0.0,0.0,0.20851441405707477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20851441405707477,0.0,0.20851441405707477,0.0,0.20851441405707477,0.0,0.0,0.0,0.20851441405707477,0.0,0.0,0.20851441405707477,0.0,0.0,0.0,0.0,0.0,0.0,0.20851441405707477,0.41702882811414954,0.0,0.0,0.0,0.0,0.20851441405707477,0.0,0.0,0.20851441405707477,0.0,0.6255432421712244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",2026-06-12T14:37:11.515715+00:00,1,
ceb96f323be98c83621945a9bf205e3d5e1ae86b1300531a3c7efc8c1d749337,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,below a voya haper is i has a cook a jar oferthese plitn cocasin an,"[0.0,0.0,0.0,0.0,0.20851441405707477,0.0,0.0,0.20851441405707477,0.0,0.0,0.0,0.20851441405707477,0.20851441405707477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20851441405707477,0.0,0.0,0.0,0.20851441405707477,0.0,0.0,0.0,0.0,0.0,0.0,0.20851441405707477,0.20851441405707477,0.0,0.0,0.0,0.0,0.0,0.0,0.20851441405707477,0.0,0.0,0.0,0.0,0.20851441405707477,0.0,0.0,0.41702882811414954,0.0,0.6255432421712244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",2026-06-12T14:37:11.515729+00:00,1,
eb4fa0e0b7541aba7dc48df78d2280a60bff274ed59512a4854e1beec3f95414,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,i has a cook a jar oferthese plitn cocasin an the things flowng overthen os,"[0.24253562503633297,0.0,0.0,0.0,0.24253562503633297,0.0,0.0,0.24253562503633297,0.0,0.0,0.0,0.24253562503633297,0.24253562503633297,0.0,0.24253562503633297,0.0,0.0,0.0,0.24253562503633297,0.0,0.0,0.24253562503633297,0.0,0.0,0.0,0.24253562503633297,0.0,0.0,0.0,0.0,0.24253562503633297,0.0,0.0,0.24253562503633297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24253562503633297,0.24253562503633297,0.48507125007266594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",2026-06-12T14:37:11.515742+00:00,1,
1eb57ce44cd32ddb6728061f68d15ed991a93c023916a2c9c976330ca65dbfc4,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,jar oferthese plitn cocasin an the things flowng overthen os the lehe she'shis washing bushes,"[0.22360679774997896,0.0,0.0,0.0,0.22360679774997896,0.0,0.22360679774997896,0.22360679774997896,0.0,0.0,0.0,0.0,0.22360679774997896,0.0,0.4472135954999579,0.0,0.0,0.0,0.22360679774997896,0.0,0.0,0.0,0.0,0.0,0.0,0.22360679774997896,0.0,0.0,0.0,0.0,0.4472135954999579,0.0,0.0,0.22360679774997896,0.22360679774997896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22360679774997896,0.0,0.0,0.22360679774997896,0.22360679774997896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",2026-06-12T14:37:11.515754+00:00,1,
3bb5e17689690902c69b0249004987cc0aacd5cc4c6967913a1936278cdb9658,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,the things flowng overthen os the lehe she'shis washing bushes and dry in himan the,"[0.19611613513818404,0.0,0.0,0.0,0.19611613513818404,0.0,0.19611613513818404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3922322702763681,0.0,0.0,0.19611613513818404,0.19611613513818404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5883484054145521,0.0,0.0,0.0,0.19611613513818404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19611613513818404,0.0,0.3922322702763681,0.0,0.0,0.0,0.19611613513818404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19611613513818404,0.0]",2026-06-12T14:37:11.515765+00:00,1,
1bb74a7bdf30c65d83990afae3d8fbc1d181fd8d65bf5ef42bcc002e6a1ff545,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,the lehe she'shis washing bushes and dry in himan the shink sturned don in theaters,"[0.0,0.0,0.0,0.0,0.20412414523193154,0.0,0.4082482904638631,0.20412414523193154,0.0,0.0,0.0,0.0,0.0,0.0,0.20412414523193154,0.0,0.0,0.4082482904638631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4082482904638631,0.0,0.0,0.0,0.20412414523193154,0.0,0.0,0.0,0.0,0.20412414523193154,0.0,0.0,0.0,0.20412414523193154,0.0,0.4082482904638631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20412414523193154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20412414523193154,0.0]",2026-06-12T14:37:11.515777+00:00,1,
62cb3a84e08deda1903ea250ea5edd4d6093387c2ee69e5e9172879eedee77ba,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,and dry in himan the shink sturned don in theaters running down an running on,"[0.0,0.0,0.0,0.0,0.0,0.0,0.2182178902359924,0.2182178902359924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4364357804719848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4364357804719848,0.0,0.0,0.0,0.0,0.2182178902359924,0.0,0.0,0.0,0.0,0.0,0.0,0.4364357804719848,0.0,0.2182178902359924,0.0,0.0,0.0,0.2182178902359924,0.0,0.2182178902359924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2182178902359924,0.2182178902359924,0.0,0.0,0.0,0.0,0.0,0.0,0.2182178902359924,0.0]",2026-06-12T14:37:11.515788+00:00,1,
9259fcd5f5a93cb5a92669af84522e0ddb8971343cba0be720455f30328ad44e,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,shink sturned don in theaters running down an running on the floor and she standing,"[0.0,0.0,0.0,0.0,0.0,0.0,0.2182178902359924,0.2182178902359924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2182178902359924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4364357804719848,0.0,0.0,0.0,0.0,0.2182178902359924,0.0,0.0,0.0,0.0,0.0,0.0,0.4364357804719848,0.0,0.2182178902359924,0.0,0.0,0.0,0.0,0.0,0.4364357804719848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2182178902359924,0.2182178902359924,0.0,0.0,0.0,0.2182178902359924,0.2182178902359924,0.0,0.0,0.0]",2026-06-12T14:37:11.515799+00:00,1,
dafb099805aef6e5368392ab6f0fae644f994607d1fe8bd2e2f7721b30a253c6,local_hashing_surrogate_for_bge-m3,local_surrogate_no_api_key,running down an running on the floor and she standing in the watershe's gutter agreshan,"[0.0,0.0,0.0,0.19611613513818404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19611613513818404,0.0,0.3922322702763681,0.0,0.0,0.0,0.0,0.0,0.19611613513818404,0.0,0.3922322702763681,0.0,0.0,0.0,0.0,0.3922322702763681,0.0,0.0,0.0,0.0,0.0,0.0,0.3922322702763681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3922322702763681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19611613513818404,0.0,0.0,0.0,0.19611613513818404,0.19611613513818404,0.0,0.0,0.0]",2026-06-12T14:37:11.515810+00:00,1,
